tweet_text,cyberbullying_type
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.
Mustwatch Satlok Ashram… https://t.co/Hl3vmqI9iG",0
Effects of sexual harassment https://t.co/JsC7whJaM7,0
@DanielleDorian @ChristianVet77 I was doxxed and got death threats along with Tara and I am in the largest sexual h… https://t.co/CSuKmR1uA2,0
"Good lord, what is this? I hope the Rv Fr has been arrested.

The school and the Rv Fr need to be severely punished… https://t.co/jNiDms6GCP",0
"Islamabad Harassment Case: Suspect in sexual harassment case gets bail
https://t.co/HJmgu7L6ee

#Pakistan… https://t.co/Hreemf38NC",0
https://t.co/LpqJCHBQ2i Andrew Cuomo’s top aide resigns amid sexual harassment scandal https://t.co/e4jewbjYrK,0
"@khuloodnaa @houseofahmed By laws it’s not 
Sexual harassment ain’t applying for this one",0
"TW: Violence, Fatphobic, Sexual harassment

They literally said that big girl deserve to be k1lL3d and their audien… https://t.co/XOsFYFKAEL",0
Not a  K r i s  W u  fan trying to argue that his idol is “innocent until proven guilty” even amid all stories of h… https://t.co/Szqq5e2zF1,0
So no to sexual harassment #NewProfilePic https://t.co/xnSTcUl0QG,0
"'Sexual harassment thrives in unequal relationships, but since there will always be hierarchies in the workplace, w… https://t.co/0VljaZRT6D",0
"Ubisoft Singapore under probe over unfairness, sexual harassment complaints
https://t.co/aW9F5sGqFL",0
Say no to sexual harassment retweet and spread the massage https://t.co/OOI20jUwmh,0
"Dear “concerned Students” of St. Monica’s, this letter is the most disgusting thing I have ever seen in my adult li… https://t.co/l0nOEE0K3c",0
@KanyNusrat @daddys_girltn So  are you saying if there is a form of sexual harassment where an older man does anyth… https://t.co/PBCGvKk946,0
CNN’s Chris Cuomo breaks silence on his brother Andrew Cuomo’s sexual harassment scandal and resignation https://t.co/EoQRScaLIM,0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/8hYSTZFtkt",0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/Grw2wBpyiG",0
"Sexual harassment and other forms of violence against women continue to occur on streets, in public spaces and onli… https://t.co/DZ38k3BWkl",0
@aplusk I respect the new policy of Apple that the sexual harassment images must be prohibited by ios. That is inno… https://t.co/V9qR14deWu,0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/MAaAkCLLNh",0
I don’t understand what’s funny or love heart about sexual harassment and fraudulent pastors ?? https://t.co/QTSeUgWnp7,0
Some men would rather shame women for their choice of clothing or having a lot of consensual sex than shame another… https://t.co/Du776mMbjB,0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/8etfIDwE8y",0
"@NeoKuroTV ubisoft are still shit though, its good they've had a trans inclusive team working on this, but i feel i… https://t.co/fcrWMs1jM9",0
Take on an active challenge themed around the number 71 and raise money in solidarity with the 71% of UK women who… https://t.co/QU1L40BzX4,0
guess who has to report sexual harassment to the principal tomorrow 🤪🤪,0
"@Starr1035Fm This is sexual harassment,dey basically did it without their will or influenced to do so.. this should… https://t.co/aprPAjPt9u",0
What a bunch of baloney. The right thing to do was to not advise your brother on his sexual harassment charges and… https://t.co/CKyiMxuFEY,0
"@kinggddavid That is why i added Ministry of Women and Gender Affairs to deal with the "" sexual harassment and chil… https://t.co/8quYD718C1",0
To the tweeter community of Zambia lets stand as one to fight and protect the rights of women just like we did wen… https://t.co/OgN8FXia20,0
"I'm so confused why Poker Stars do not accept this guy's ID name change request...
He's name could be considered as… https://t.co/cojJFgZoFC",0
So since @_DavidVsGoliath was murdered off Twitter w/ fake sexual harassment allegations &amp; now we still haven’t see… https://t.co/FAxVZYzb5B,0
@USATODAY Contd. Content warning:- This tweet has description of feminine provocations. ... the cute blond white mi… https://t.co/XlcrnSrUFR,0
"CNN's Chris Cuomo breaks silence on his brother Andrew Cuomo's sexual harassment scandal and resignation
 https://t.co/cC4FPfGHX2",0
"@hismoonshiners TW // Mention of possible sexual assault, harassment, and black mailing.

*Another TW/CW will soon be added.",0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/LQbf69PiZQ",0
NEW BLOG: @Nacro on how to address sexual abuse and harassment in further education https://t.co/B9pt5EFk33,0
@Rashidajourno What would you expect from #ScottyDoesNothing he can’t even look after his own people unless of cour… https://t.co/fejnHSePLj,0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/7FsZXgYO3I",0
"// sexual harassment

did you get the message ab her ?",0
@iso_amari2 I agree with you but it should also be noted that indecent dressing that exposes private areas of your… https://t.co/CavHZVUpXY,0
"@andyakoto He said many many things, he was greatly concerned about sexual harassment too",0
Ah is that the main issue ? Covid 19? What of sexual harassment? This older generation sef ei https://t.co/kqcdEK0i0i,0
"When I tell you people Ghana needs a reset button 🙂😶

These frauds need to be arrested for sexual harassment and gr… https://t.co/bwl7Z9tBoN",0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/F8N4JPsCOE",0
CNN’s Chris Cuomo breaks silence on his brother Andrew Cuomo’s sexual harassment scandal and resignation https://t.co/lRGqDbf6CS,0
"In case you missed it, in this quarter's #WorkplaceView, we look at the proposed changes to address workplace sexua… https://t.co/KM70LO2JEc",0
No be last week or somtin wey dem make the Gyampo guy UTAG secretary. If that no dey tell you how the seniormen dey… https://t.co/VviVlihCOb,0
Covid be the primary issue to am? Not the sexual harassment of students? Lol https://t.co/WFigLyhsW2,0
"A serious stance needs to be taken on Sexual Harassment, often I see people harassed in public and just get laughed… https://t.co/iHj99yi8ka",0
"A serious stance needs to be taken on Sexual Harassment, often I see people harassed in public and just get laughed… https://t.co/iHj99yi8ka",0
"@SkyNewsLaura @Iromg @SkyNews @marthakelner @HKane Laura, Why don’t you go and deal with the conduct of yourself an… https://t.co/DlVCCBzv9K",0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/rKkXB62bdV",0
"She covers: 
The Key concepts of Sexual Harassment
The Risks of Sexual Harassment
The Costs of Sexual Harassment
Hu… https://t.co/4mUnt7JjbQ",0
"Al Meghani Enterprise / The Wireless Solutions Sued by EEOC for Sexual Harassment and Retaliation – JD Supra
ChronL… https://t.co/6Z25wPd5ax",0
@PiratesWife82 @oliverdarcy @ChrisCuomo @CNN 🤦🏽‍♀️ you are all in this story &amp; got all the facts wrong. No young wo… https://t.co/dlbpEJqOvB,0
"Taking the Blizzard approach at getting people to forget about all that workplace sexual harassment, I see. https://t.co/fmUJ29cFDx",0
@GSBimpong You can’t report me to the police for sexually harassing another person if that other person doesn’t thi… https://t.co/MwRbEd0LyT,0
CNN's Chris Cuomo Addresses Brother Andrew's Resignation Amid Sexual Harassment Accusations CNN's Chris Cuomo is ad… https://t.co/m0nGXRj1EQ,0
Chris Cuomo Says He Urged His Brother Andrew to Resign Over Harassment Scandal (Video): Chris Cuomo finally address… https://t.co/31Iy5PfXP7,0
CNN’s Chris Cuomo breaks silence on his brother Andrew Cuomo’s sexual harassment scandal and resignation https://t.co/nKn7NLuELu,0
"What in the actual sexual harassment is this ??????? 

Ewwwwwwwwww https://t.co/XAO4tRRKoI",0
"@AvogzWedaga I swear
Even if they’re acting a play…..
And the last girl clearly didn’t want to participate….
Sexual harassment",0
@Starr1035Fm Prosecute the priest for sexual harassment and let's stop the concert party.,0
@cr1zzalized @KrisWu I am not giving you my opinion you previously said you were a victim of sexual harassment so y… https://t.co/1gzIAXHPVr,0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/gRJ51E4osO",0
@GhanaianThe I don’t know if I’m more mad that the first thing you highlighted is covid violation. First thing shou… https://t.co/O9koHq5axm,0
New York lawmakers to publish report on Cuomo's conduct https://t.co/MP2ObKtRA7,0
"@HuffPost This must be hard on the family. Early on, Chris Cuomo reiterated his views on sexual harassment/assault… https://t.co/tKvfRq6bNB",0
Looking forward to the recommendations of the @iloharare study on the Inclusion of Persons with Disabilities in Wor… https://t.co/qWwXHIoVB2,0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/0ccd96Sssl",0
Acceptable form of grief: Death of a loved one.                                         Unacceptable/unrecognised f… https://t.co/1WbETWbJ3h,0
CNN's Chris Cuomo breaks silence on his brother Andrew Cuomo's sexual harassment scandal and resignation… https://t.co/2LAFmDGtxb,0
Man Of God forcefully kissing underage kids? Sexual harassment. Should be in a jail for 20years. https://t.co/De53KkAagU,0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/UWz5ncIlDC",0
Have you said anything about multiple sexual harassment allegations against you? https://t.co/KHrOmoL5lw,0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/paa5hUGakU",0
@elisabet4ever @dbl4k @benegotherit Or casual sexual harassment? I don't know how else to tell you that you're bein… https://t.co/SQH2zzJEEk,0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/rAPHWMborr",0
"@JasiekYeti For the record, we're comparing rape, pedophilia, sexual harassment and suicide (P5) with stalking (BD) here.",0
@yaudahsihmaaf It is indeed too much. We can’t condemn the sexual harassment and overlook the imbalance of socio-ec… https://t.co/RxhybGr36g,0
can we please have less of the sexual harassment in the workplace squad please. let me see eirika.,0
Hispanic News CNNs Chris Cuomo Addresses Brother Andrews Resignation Amid Sexual Harassment Accusations https://t.co/Rv00egxBsK,0
"The video-game development studio has hired a third-party agency to look into the complaints.
https://t.co/t9CROZM6So",0
"While I’m on the topic, Layan is such a... weird character. Like she’s awful for sure (demonizing mental illness, l… https://t.co/L7yNAKgaZc",0
"@HHichilema Sexual harassment on our women is high , especially that these thugs have left the markets and bus stat… https://t.co/AuUc9DXYZR",0
"@ladyduckpojok @inmyownfashion2 That’s why absence / presence of incest, rape, sexual harassment and domestic viole… https://t.co/JTorp4DQKm",0
"🌅 #GodMorningTuesday
STOP WATCHING MOVIES!
Movies are the instigators of sexual harassment.

""Kindly Visit  SANT RA… https://t.co/NwjzDfQQhM",0
@MBWalsh112 You mean your witch- hunt. So far it’s only what the women are saying… the majority of the claims are f… https://t.co/Jqa5ZtVsBs,0
@Helix_W I wish men would put so much energy in to educating their fellow men about rape/sexual harassment instead of always policing women,0
"@xielycaine @STRAWB3RRYMOO So, both at fault. Naturally. But in court, rapists is a criminal person. I don't don't… https://t.co/5lf5XQF7H9",0
"@HHichilema Please implore the Zambia Pokice,to take sexual assault/ harassment cases seriously.  Also the crime ra… https://t.co/pF6Y6L79Me",0
"// tw SA , sexual harassment 

- https://t.co/EOcxuGT1Xw",0
"tw: mentions of sexual harassment

omg just say you don't watch the show and go https://t.co/A0GjVNsKER",0
"@HHichilema Presido we need an environment that will protect women, this culture is full of sexual harassment perpe… https://t.co/4iyCqlqDxK",0
@ConneryThe @C2_Cooper Don’t forget the sexual harassment case! Makes Jordan’s post-playing career look like a litany of triumphs.,0
"CBI registers several cases against former Kerala CM Oommen Chandy, Congress Gen Secy K.C.Venugopal and others in S… https://t.co/6I55OoKbz6",0
"tw // sexual harassment

did you got the message about her?",0
"The CNN host has been under fire for crossing ethical lines with his brother, the governor of New York, who resigne… https://t.co/lV722pAqTp",0
"The CNN host has been under fire for crossing ethical lines with his brother, the governor of New York, who resigne… https://t.co/gMGIW23t3g",0
"The CNN host has been under fire for crossing ethical lines with his brother, the governor of New York, who resigne… https://t.co/PwKDHzBxbC",0
